Charging Station Location,charging_date,charging_hour,Charger Type,sessions,unique_users,total_energy_kwh,avg_soc_start,avg_soc_end,avg_distance_since_last_charge_km,peak_hour_flag
Los Angeles,2024-02-06,12,DC Fast Charger,1,1,42.69140537961698,42.915421334432864,93.84743084012484,244.8637198519477,0
Los Angeles,2024-02-06,18,Level 1,1,1,68.21934425725472,38.03890271184613,62.46309786457429,221.3783240343404,1
Los Angeles,2024-02-06,19,Level 2,1,1,57.67538255763964,67.45954159581203,64.97948545666355,124.07864607817878,1
Los Angeles,2024-02-07,3,Level 2,1,1,71.95569072472664,30.700917810684565,98.23729456819592,263.0610040864517,0
Los Angeles,2024-02-07,5,DC Fast Charger,1,1,30.576281983940227,12.8658870056468,85.47800524874069,260.142973509451,0
Los Angeles,2024-02-07,8,DC Fast Charger,1,1,38.957609713355055,73.10677228201467,70.33537354858956,77.42028800252723,1
Los Angeles,2024-02-07,16,Level 2,1,1,13.089183211513587,54.2607349729544,53.80469865249152,272.1976953092468,0
Los Angeles,2024-02-07,18,Level 1,1,1,42.69140537961698,46.19998806559848,85.30835216125931,152.25986699080715,1
Los Angeles,2024-02-07,22,Level 1,1,1,45.61965970987572,55.564613174233735,94.0011014205332,152.25986699080715,0
Los Angeles,2024-02-08,1,Level 1,1,1,55.17152825512059,40.12482652499342,67.16138764176819,186.4198892325448,0
Los Angeles,2024-02-08,2,DC Fast Charger,1,1,152.23875799921288,13.795797988804017,58.93209952927897,145.1617040451426,0
Los Angeles,2024-02-08,4,Level 1,1,1,16.376371083048106,70.55175016871056,76.77538776743103,193.3986937353374,0
Los Angeles,2024-02-08,13,Level 1,1,1,41.74488149336455,26.09080885412256,66.72274076075291,166.76531932006355,0
Los Angeles,2024-02-08,14,Level 1,1,1,42.69140537961698,67.26932864514069,91.48475324664274,102.6479083101982,0
Los Angeles,2024-02-08,17,DC Fast Charger,1,1,35.34544122101473,21.960265246418267,69.3035164553931,81.97014674442858,1
Los Angeles,2024-02-08,21,Level 2,1,1,37.97418005443737,35.798300297564126,64.90655620413222,299.75987819900564,1
Los Angeles,2024-02-08,23,Level 2,1,1,29.98141610704047,45.77227393548064,71.41642377003204,96.1252348519423,0
Los Angeles,2024-02-09,0,Level 2,1,1,6.006718634009571,23.705260306623856,58.83172596149558,191.86788286860224,0
Los Angeles,2024-02-09,7,DC Fast Charger,1,1,40.85727641136661,13.959547122719016,64.56353579175058,33.990276159224905,1
Los Angeles,2024-02-09,8,Level 2,1,1,56.06964024826272,38.2703909545761,40.62863808269988,219.2441197239257,1
Los Angeles,2024-02-09,15,Level 1,1,1,53.57520170906194,18.334245800640552,83.75053463404171,273.1191120294941,0
Los Angeles,2024-02-09,16,Level 1,1,1,11.28842885033608,81.4838864423626,83.17300490648739,184.147163551874,0
Los Angeles,2024-02-09,18,Level 1,1,1,42.95272026706106,61.34886230104159,77.18551316805166,40.74108231865663,1
Los Angeles,2024-02-09,21,DC Fast Charger,1,1,29.18339676386404,59.86044199141078,58.86552427138545,247.4302898854297,1
Los Angeles,2024-02-10,0,Level 2,1,1,25.32972426052728,17.39679727382058,70.36785122188101,32.91297835998529,0
Los Angeles,2024-02-10,7,DC Fast Charger,1,1,39.18998751353248,16.99015327254326,86.17556795149068,85.42717691725181,1
Los Angeles,2024-02-10,15,Level 2,1,1,0.0457718422773702,60.18022304149606,84.29906796466211,272.91776838023407,0
Los Angeles,2024-02-10,20,Level 2,1,1,65.03863434488625,20.322311747125468,72.49386583777576,229.8469319667132,1
Los Angeles,2024-02-10,22,Level 2,1,1,65.93421330641783,19.68030005024848,54.407086555155765,38.46487944542493,0
Los Angeles,2024-02-11,5,DC Fast Charger,1,1,5.602389790671721,43.65117260522543,58.44514370032261,54.31966216405416,0
Los Angeles,2024-02-11,7,Level 1,1,1,40.27604440348503,89.20784953728413,82.21746679952676,23.2274695958545,1
Los Angeles,2024-02-11,10,Level 1,1,1,63.30842211900583,84.99521399071405,59.29101877595426,170.1479702664298,1
Los Angeles,2024-02-11,11,Level 1,1,1,38.60563636862258,33.74868999728057,70.86209993313832,223.2968421241796,0
Los Angeles,2024-02-12,3,DC Fast Charger,1,1,46.53802191715521,78.59233355708729,82.77998846130095,150.652430198049,0
Los Angeles,2024-02-12,4,Level 1,1,1,53.20639354696602,82.90492657405008,91.6032987741045,146.68151168087584,0
Los Angeles,2024-02-12,7,Level 2,1,1,68.51919496631803,68.4597533477996,92.96713396760146,77.70809038327954,1
Los Angeles,2024-02-12,10,DC Fast Charger,1,1,34.14920011576352,33.90897268213148,92.7547018376424,257.46375202300203,1
Los Angeles,2024-02-12,14,Level 2,1,1,10.347606688667652,42.655342541761705,79.51109044035044,40.13576622891059,0
Los Angeles,2024-02-12,22,Level 2,1,1,56.19836617198485,56.02945617422336,65.41417061782558,39.67918932987936,0
Los Angeles,2024-02-13,11,DC Fast Charger,1,1,17.53493129851908,89.91469896836313,73.00742421215116,89.80286253287949,0
Los Angeles,2024-02-13,14,Level 2,1,1,49.93390136150811,121.84728070504356,52.83474144853121,56.710887715843405,0
Los Angeles,2024-02-13,21,Level 1,1,1,9.98078152795496,35.85159555483042,67.58411098713819,30.432545899504376,1
Los Angeles,2024-02-14,4,Level 2,1,1,75.57096449529908,32.74760815559499,57.68229024941695,281.3132043755616,0
Los Angeles,2024-02-14,12,Level 1,1,1,21.871253290777545,44.919466155459816,53.746604292730986,296.5755522560761,0
Los Angeles,2024-02-15,2,DC Fast Charger,1,1,35.38682540127056,34.63530076366829,54.26589121229157,286.835363806296,0
Los Angeles,2024-02-15,7,DC Fast Charger,1,1,40.27163575273819,21.82670356550261,67.99820231488735,156.48542997800214,1
Los Angeles,2024-02-15,8,Level 1,1,1,34.43336364069278,77.30425196618461,54.73637426788959,265.8371724474847,1
Los Angeles,2024-02-15,11,Level 2,1,1,59.79776909471581,28.18918545742428,96.02650743055818,276.2253767652068,0
Los Angeles,2024-02-15,18,Level 2,1,1,35.17106494410814,78.17670282487093,39.3282356555425,178.01073812685402,1
Los Angeles,2024-02-15,21,Level 1,1,1,26.050244075726223,88.85463220577344,69.4717483239227,211.4946307171064,1
Los Angeles,2024-02-16,3,DC Fast Charger,1,1,12.043247362327255,22.710613634601707,62.275933356308265,284.1948590642129,0
Los Angeles,2024-02-16,13,DC Fast Charger,1,1,41.90586399017345,46.40094287119368,58.93316026656019,44.50589475990744,0
Los Angeles,2024-02-17,1,Level 1,1,1,55.095255841104894,54.16347654979344,56.6962175600798,100.8403905933342,0
Los Angeles,2024-02-17,7,DC Fast Charger,1,1,55.374954290710285,57.069500659534,92.4203899406728,270.0365182637633,1
Los Angeles,2024-02-17,11,Level 1,1,1,9.79334907118558,89.03769769770815,54.07412809231841,60.32845631932344,0
Los Angeles,2024-02-17,16,Level 1,1,1,15.10403338179977,51.48318629752653,72.70348804748421,152.88819133117065,0
Los Angeles,2024-02-18,0,Level 2,1,1,42.69140537961698,34.07169387356071,98.86668914423475,152.25986699080715,0
Los Angeles,2024-02-18,6,Level 1,1,1,55.46883682152323,38.4751768013842,82.29836275119712,76.92654460564061,0
Los Angeles,2024-02-18,9,DC Fast Charger,1,1,79.94974411198142,52.13517502591924,93.01715305800631,176.22132849649384,1
Los Angeles,2024-02-18,10,Level 1,1,1,60.46898672586866,33.679239622063506,78.9085482736939,147.7359251037458,1
Los Angeles,2024-02-18,15,DC Fast Charger,1,1,24.267335453342245,74.6842236981937,79.53017447619905,80.31857002371548,0
Los Angeles,2024-02-18,18,Level 1,1,1,76.68731222622425,33.29424517991321,52.03926252888994,190.9379314830794,1
Los Angeles,2024-02-18,20,DC Fast Charger,1,1,27.498043111589936,61.5644479971477,63.28972367444196,97.46236881264964,1
Los Angeles,2024-02-18,23,Level 1,1,1,24.04346935025211,81.15318319370941,50.45003529318749,146.92200690081458,0
Los Angeles,2024-02-19,8,Level 1,1,1,42.69140537961698,43.43501655407322,56.18842902969999,122.2954081784858,1
Los Angeles,2024-02-19,15,Level 1,1,1,72.27855411576432,87.22062649241695,65.56631387099664,155.30508006828438,0
Los Angeles,2024-02-19,16,DC Fast Charger,1,1,18.01705100546142,71.41075857249324,76.22136172265118,28.54920389274597,0
Los Angeles,2024-02-19,21,Level 1,1,1,61.90801716904538,18.216135308909685,88.05542208773109,291.18090476354723,1
Los Angeles,2024-02-19,22,Level 1,1,1,35.017606522824096,19.06936529875868,77.58691651286874,49.66563770855315,0
Los Angeles,2024-02-19,23,DC Fast Charger,1,1,14.804488742545598,19.598024652744,82.03353841178316,58.8701636930474,0
Los Angeles,2024-02-20,6,Level 2,1,1,55.691891653122006,25.91294329665161,91.24425598403384,152.25986699080715,0
Los Angeles,2024-02-20,12,Level 1,1,1,39.94579631974886,15.073705966426454,98.6113298985728,132.7866428816962,0
Los Angeles,2024-02-20,15,DC Fast Charger,1,1,52.28437229318183,21.85862017889134,79.26462882824637,41.29155664965743,0
Los Angeles,2024-02-20,23,Level 1,1,1,23.86992273236189,75.63832653295276,58.59438747516139,158.2224547654822,0
Los Angeles,2024-02-21,3,Level 2,1,1,77.2662199543138,34.59232797281263,92.20541049935828,27.664902149475136,0
Los Angeles,2024-02-21,11,Level 1,1,1,5.868319195612725,28.90083254997095,97.35343585040852,280.9762024240972,0
Los Angeles,2024-02-21,15,DC Fast Charger,1,1,43.95822631658241,60.90486524314052,81.09356513724907,49.91211987419893,0
Los Angeles,2024-02-21,22,Level 2,1,1,60.68153839035487,52.46095601240184,69.58465649956185,61.5153080794194,0
Los Angeles,2024-02-22,6,DC Fast Charger,1,1,20.07464990247556,27.43144513513377,68.08524527719955,35.449160492718946,0
Los Angeles,2024-02-22,10,Level 1,1,1,51.94497776365302,61.46401328288867,96.38960476102687,220.7754359163879,1
Los Angeles,2024-02-22,21,Level 1,1,1,66.46105412754665,61.04916218275036,70.39015065483127,250.86436658538844,1
Los Angeles,2024-02-23,1,Level 2,1,1,67.61464385497968,65.52770174811384,55.0940413968818,227.0629386028573,0
Los Angeles,2024-02-23,5,DC Fast Charger,1,1,27.99720488584749,59.66062734267151,95.05422121053404,212.7082847889183,0
Los Angeles,2024-02-23,8,Level 1,1,1,39.70699556704798,34.03764756225564,96.36574795375611,209.3717699783492,1
Los Angeles,2024-02-23,12,DC Fast Charger,1,1,30.98756655243088,73.30724025708275,76.1746419526243,203.0602540355772,0
Los Angeles,2024-02-23,23,DC Fast Charger,1,1,71.94505922956554,21.348620887758365,74.2900032550478,185.76342547562567,0
Los Angeles,2024-02-24,3,Level 1,1,1,27.994930739365664,87.5435489892284,57.434088091123016,42.800627669240896,0
Los Angeles,2024-02-24,9,DC Fast Charger,1,1,15.691719285120502,83.91821450927524,66.78294251390969,194.7793288457101,1
Los Angeles,2024-02-24,12,DC Fast Charger,1,1,6.432324170240332,71.49380469579087,73.28659305072891,209.9835637216557,0
Los Angeles,2024-02-24,23,DC Fast Charger,1,1,63.65257024136892,59.33807594475034,56.69243947901475,14.449235532065112,0
New York,2024-01-01,16,DC Fast Charger,1,1,24.726937680708804,67.59197091077596,89.94222936485875,237.3064209427689,0
New York,2024-01-01,18,Level 1,1,1,42.63801819167288,55.51705087402344,52.7134886858277,280.8620709755801,1
New York,2024-01-01,21,Level 1,1,1,59.1350316162392,71.5303121297424,75.97435158703122,219.6263569214341,1
New York,2024-01-01,23,DC Fast Charger,1,1,68.44712632026376,19.23313912730544,74.00615088095063,280.91546822652094,0
New York,2024-01-02,6,DC Fast Charger,1,1,19.473800595427143,31.320786979519863,78.05665281794616,152.25986699080715,0
New York,2024-01-02,8,Level 2,1,1,16.136238725396332,23.603991432132744,88.2000728013921,35.50388319357353,1
New York,2024-01-02,11,Level 1,1,1,37.37451606078376,24.49220858439769,73.38017572592224,76.20353921863803,0
New York,2024-01-02,13,DC Fast Charger,1,1,73.38661952275571,49.27538752823665,94.59708190417813,42.09574394400221,0
New York,2024-01-03,1,Level 2,1,1,8.713190575944605,27.196196012553663,86.89391764029943,170.47505412270155,0
New York,2024-01-03,7,DC Fast Charger,1,1,50.26893407436542,13.48827068689701,82.69521185847714,133.99209364319893,1
New York,2024-01-04,5,Level 2,1,1,31.218889683829406,39.51761676284298,71.27176463552543,242.4855629063196,0
New York,2024-01-04,15,Level 2,1,1,79.81869447094793,86.11175650087344,69.39563151935643,274.02065391535655,0
New York,2024-01-04,19,Level 1,1,1,68.57302471319414,50.31669101477427,93.89345034552564,191.45599448624304,1
New York,2024-01-05,3,DC Fast Charger,1,1,50.90348235510272,54.44920445667424,60.55781887703402,10.441929226166076,0
New York,2024-01-05,7,Level 2,1,1,8.469643800499997,84.39953459357244,73.56686201603071,297.552447455548,1
New York,2024-01-05,8,Level 2,1,1,61.697438669843606,84.2736568755141,57.22115431322493,208.6484695678,1
New York,2024-01-05,19,Level 1,1,1,26.8691096120868,28.17984729471636,54.56240134495012,289.5682377266553,1
New York,2024-01-06,5,Level 1,1,1,6.189015903017523,34.60022195707441,101.67609865354004,275.741904170877,0
New York,2024-01-06,6,DC Fast Charger,1,1,37.787903717013286,88.0387594680304,61.07474261644202,66.00213032071531,0
New York,2024-01-06,19,Level 2,1,1,66.15159678916712,75.48580234398966,56.12136492778178,46.81290396293951,1
New York,2024-01-07,7,DC Fast Charger,1,1,55.91756316726556,46.86961641870514,67.95937767082825,179.0935734839093,1
New York,2024-01-07,9,Level 1,1,1,20.25597516487363,79.64988507290505,88.23701957020575,32.00803709196611,1
New York,2024-01-07,17,Level 2,1,1,10.2776080929522,27.840014483078228,52.20550797473095,39.27594025704913,1
New York,2024-01-07,19,Level 2,1,1,69.1055463943984,58.58472327585143,62.96258203508435,101.37507173794312,1
New York,2024-01-08,3,Level 2,1,1,13.87716708884735,40.79935581886868,71.37903684865236,136.27861262043376,0
New York,2024-01-08,7,DC Fast Charger,1,1,6.08863208957066,14.453311424346262,61.79033242153907,54.81602107095647,1
New York,2024-01-08,8,Level 1,1,1,33.098691426112154,79.50472573051596,53.57201503044119,174.4298990075216,1
New York,2024-01-08,9,DC Fast Charger,1,1,78.83314651875263,12.48227539344258,78.60859386438283,118.69508311078516,1
New York,2024-01-08,10,Level 1,1,1,63.23651609867501,31.1091900831936,50.163546266562506,132.9596225238148,1
New York,2024-01-08,16,DC Fast Charger,1,1,47.84104322110981,61.58201871582799,55.66092887509634,258.70299390699824,0
New York,2024-01-09,1,DC Fast Charger,1,1,38.50773758511891,37.91329561411469,57.53677417403917,252.97342956956808,0
New York,2024-01-09,5,Level 2,1,1,12.128018048871455,47.72203883616639,62.35988112699489,212.5522238689407,0
New York,2024-01-09,6,DC Fast Charger,1,1,28.98835178470727,39.673892812718094,60.73040958658508,195.95558163078329,0
New York,2024-01-09,9,Level 1,1,1,53.58667286183268,58.07325463341602,92.2658239799593,101.95047923302448,1
New York,2024-01-09,13,Level 1,1,1,63.85425613845187,17.58200971130968,74.04968197104762,128.3524660979024,0
New York,2024-01-10,4,Level 1,1,1,57.89799819019454,58.602148974027074,77.23174936981644,266.68767329950504,0
New York,2024-01-10,5,Level 1,1,1,30.900798344474765,24.83449931237853,61.27901236228131,13.013883737820478,0
New York,2024-01-10,6,Level 2,1,1,35.348377133007446,41.20931818354145,98.92265741071633,219.15322185379577,0
New York,2024-01-10,8,Level 1,1,1,55.46412783572684,78.79166882079036,55.02318043298529,90.39683722641682,1
New York,2024-01-10,12,Level 2,1,1,49.186728304534114,64.42180951726422,99.60357752482555,120.40180324743277,0
New York,2024-01-10,19,Level 1,1,1,12.669821074783703,35.91735462644321,67.07789382329932,296.13166242421204,1
New York,2024-01-11,1,DC Fast Charger,1,1,37.50977747998428,31.204338559110987,76.03450437720255,203.72896600535708,0
New York,2024-01-11,3,Level 1,1,1,66.52076448264908,19.50529978121177,63.48592020479546,123.5700602552102,0
New York,2024-01-11,6,Level 2,1,1,59.781219876480165,72.52185208494849,69.18586552693499,134.38465833280895,0
New York,2024-01-11,18,DC Fast Charger,1,1,6.35451648199704,47.20053057698689,85.12774934813254,40.66318958677064,1
New York,2024-01-12,0,DC Fast Charger,1,1,47.08633600039671,85.1884767115091,76.40260687177562,35.083629466205295,0
New York,2024-01-12,2,Level 2,1,1,56.82135247009669,17.451240723590125,53.8501746253108,263.7448790437271,0
New York,2024-01-12,5,DC Fast Charger,1,1,63.59427153371392,18.284235370776763,63.02512257270325,149.95694947215446,0
New York,2024-01-12,13,Level 1,1,1,19.9168777203513,43.909979474757165,80.05854643034127,205.64398874700493,0
New York,2024-01-12,17,Level 1,1,1,30.53308100745638,52.91050286219491,67.2187408202672,132.6046017612942,1
New York,2024-01-12,18,Level 2,1,1,20.3535460696326,109.26579432595442,82.33383444970028,116.18408209840142,1
New York,2024-01-12,21,Level 1,1,1,61.83012083767203,36.84689681505471,92.67951284722466,80.99732070598944,1
New York,2024-01-13,13,Level 2,1,1,56.324648784145005,63.932753775970696,87.69917051125832,174.13894213778076,0
New York,2024-01-13,22,DC Fast Charger,1,1,42.69140537961698,11.309421123206622,61.89683408606989,50.070107726299504,0
New York,2024-01-14,1,DC Fast Charger,1,1,6.885479431723564,62.99501973890689,70.58747645056332,270.3822387599344,0
New York,2024-01-14,2,Level 2,1,1,64.76361325790924,68.68211127506426,63.14004386440696,213.7308147646065,0
New York,2024-01-14,7,Level 1,1,1,6.521023617093562,80.47386392705907,52.86565232596662,86.1229463663984,1
New York,2024-01-14,15,Level 2,1,1,58.37615445163145,15.359167401010394,56.58027747341746,96.86304815594605,0
New York,2024-01-15,2,Level 1,1,1,71.91146876524706,86.48761305002787,70.89800745335748,140.09757101710082,0
New York,2024-01-15,7,DC Fast Charger,1,1,56.69330149715174,46.58776207592858,76.38049503488057,140.3114417006873,1
New York,2024-01-15,11,DC Fast Charger,1,1,67.22515101988213,38.02384077001244,94.36765550022876,57.59194551494831,0
New York,2024-01-15,12,Level 1,1,1,42.69140537961698,35.80235635820473,95.5617564847798,73.04739192531423,0
New York,2024-01-15,13,Level 1,1,1,76.71844669022504,10.896089231058816,69.95912479845512,247.4083508581421,0
New York,2024-01-15,17,DC Fast Charger,1,1,68.74906948767578,81.2848669802037,66.07649512570205,284.84580003977186,1
New York,2024-01-15,18,Level 1,1,1,67.43740257394747,89.87079040064869,93.90137525264328,36.060236573124,1
New York,2024-01-15,22,Level 2,1,1,28.86406095922916,27.678537866654462,92.57272070890085,107.0000963359066,0
New York,2024-01-16,5,Level 2,1,1,10.386093782293678,56.66366372880108,73.29028271679678,188.1506523593367,0
New York,2024-01-16,6,Level 2,1,1,45.71947918248383,35.421950002135304,88.85354956614376,156.87665110401693,0
New York,2024-01-16,19,Level 1,1,1,13.280712325754468,76.55821189990698,81.58200949625066,257.6075888403542,1
New York,2024-01-16,20,DC Fast Charger,1,1,7.668660934509698,86.16194217356585,81.61986322060685,53.30743848250727,1
New York,2024-01-16,23,Level 1,1,1,70.06077676219795,95.79218803476924,66.37502517544502,164.02863705100555,0
New York,2024-01-17,9,Level 2,1,1,41.5686202547537,25.52830137336865,73.36154763754071,240.38511602501632,1
New York,2024-01-17,11,DC Fast Charger,1,1,12.118093232455848,30.06718877773716,90.2070511207323,256.2264580975269,0
New York,2024-01-17,18,DC Fast Charger,1,1,31.810223412630616,78.60513123193002,55.81019314986585,188.7036355239657,1
New York,2024-01-17,20,Level 1,1,1,26.615202038752912,59.93105266224815,69.52130643027168,193.00361520889265,1
New York,2024-01-18,1,DC Fast Charger,1,1,19.89879895108544,14.367222164095724,93.02253678331718,10.028295172958789,0
New York,2024-01-18,6,Level 1,1,1,45.34396447469323,78.22201633321833,74.80767196420969,277.64368661968854,0
New York,2024-01-18,9,Level 2,1,1,32.491515817951985,84.13308475155758,76.1749192144271,143.61035312523487,1
New York,2024-01-18,21,Level 2,1,1,65.75133335346975,18.32067912471357,81.15356977414737,80.82729730659933,1
New York,2024-01-19,4,DC Fast Charger,1,1,42.69140537961698,44.91146075438736,51.96882652189177,249.8080269482205,0
New York,2024-01-19,9,DC Fast Charger,1,1,21.580915527008145,14.542459140504551,87.11111918933997,124.11936816817752,1
New York,2024-01-19,12,Level 2,1,1,72.83010773877143,81.62522040570914,52.321356120303,152.25986699080715,0
New York,2024-01-20,6,DC Fast Charger,1,1,38.59965910016511,52.90034739238265,72.17599402379142,116.30253762518768,0
New York,2024-01-20,7,Level 1,1,1,26.566509231569366,13.354201357160642,65.43262383674566,32.84066205433538,1
New York,2024-01-20,10,Level 2,1,1,58.09105214274015,42.03630469453958,99.21085072823868,39.4042422018901,1
New York,2024-01-20,23,Level 2,1,1,77.34671417127635,63.6212275771028,82.11490616846856,152.25986699080715,0
New York,2024-01-21,0,Level 1,1,1,31.73110320047439,39.60719965721378,85.42662634465816,107.6823950190376,0
New York,2024-01-21,4,Level 1,1,1,21.4095763682542,33.347001876837226,84.36688507744745,86.90488109479675,0
New York,2024-01-21,12,Level 2,1,1,10.155212817693824,28.835198378086417,76.29684375070215,156.08425441646537,0
New York,2024-01-21,17,DC Fast Charger,1,1,79.41814361458415,41.24381173795679,60.46037412094381,54.66136458981261,1
New York,2024-01-21,19,DC Fast Charger,1,1,74.02042766018057,37.01027816622928,80.97290503288538,171.66196515906168,1
New York,2024-01-22,2,Level 2,1,1,47.01289216755188,27.334576091679416,82.10819943528537,18.72980948047723,0
New York,2024-01-22,4,Level 2,1,1,42.69140537961698,44.34311602407615,55.36454732459735,152.25986699080715,0
New York,2024-01-22,5,Level 2,1,1,41.943586371262185,18.607075567989952,79.10217892402866,192.7822601884345,0
New York,2024-01-22,7,DC Fast Charger,1,1,34.66100210237426,27.06295343591448,96.5732929286612,207.7363874429275,1
New York,2024-01-22,12,Level 1,1,1,70.38996843882086,112.49077610199396,70.28357264398718,188.31022611001245,0
New York,2024-01-22,15,Level 1,1,1,15.807797227472452,74.0910966639012,67.42246670007289,53.311228992071456,0
New York,2024-01-22,23,Level 1,1,1,61.68434321639767,86.66804504011142,87.83956713726477,277.8175211737991,0
New York,2024-01-23,2,DC Fast Charger,1,1,46.76604426109744,18.361941725144952,58.12952778906229,122.10471099931809,0
New York,2024-01-23,6,Level 1,1,1,19.402523927112213,22.70527169388543,51.00979703867647,111.92290341716226,0
New York,2024-01-23,9,Level 2,1,1,46.21171801338653,28.23204060333597,72.28374893287089,36.73723678897388,1
New York,2024-01-23,19,Level 1,1,1,4.288320356345183,16.673947376892286,66.46589651251593,107.39690671379375,1
New York,2024-01-23,23,DC Fast Charger,1,1,39.37124122897048,85.47480341845245,86.87267358090577,79.7557017327573,0
New York,2024-01-24,5,DC Fast Charger,1,1,8.11244782892836,28.36900452157717,94.75699375152328,286.3428182030144,0
New York,2024-01-24,8,Level 2,1,1,52.55689588098792,71.54644710597078,74.06468014896535,49.571173995345305,1
New York,2024-01-24,15,Level 1,1,1,48.57848684629363,117.65623501960944,91.724539793526,41.579117385750905,0
New York,2024-01-25,3,Level 2,1,1,73.31591786048328,18.39015106792008,80.42568669204886,86.38453002432225,0
New York,2024-01-25,6,Level 1,1,1,74.7896950755514,16.30623976881609,69.88709284489468,260.0043740481551,0
New York,2024-01-25,15,Level 2,1,1,23.92092196826273,86.84411862438084,89.24746094399288,11.97092257648914,0
New York,2024-01-25,16,Level 1,1,1,40.63092350376829,31.27843131147145,70.89589429940227,250.2821966735628,0
New York,2024-01-25,21,Level 2,1,1,52.57470179430345,89.10032843307252,82.21819366749506,165.45403485947003,1
New York,2024-01-25,23,DC Fast Charger,1,1,28.86912479595657,81.27280773777099,95.97179380144212,210.2772503573809,0
New York,2024-01-26,0,Level 1,1,1,13.116998507416143,5.065719156270278,77.77587129654894,213.7233639633144,0
New York,2024-01-26,9,DC Fast Charger,1,1,67.38186056016852,12.054790024376816,86.4902469957745,233.8834989699705,1
New York,2024-01-26,18,DC Fast Charger,1,1,23.52224181213657,74.93082559717652,96.89694699240272,162.18850148381796,1
New York,2024-01-27,0,Level 1,1,1,16.554623964548597,69.43228823059195,52.06275801814783,299.26170846893746,0
New York,2024-01-27,2,DC Fast Charger,1,1,43.51234710063929,17.369808651685883,95.17216451077678,141.16813211268564,0
New York,2024-01-27,8,DC Fast Charger,1,1,62.91943734898983,39.36013937047071,50.60418727572144,268.54743343794433,1
New York,2024-01-27,10,Level 1,1,1,47.49230024226053,62.16113017351604,63.07947980040336,46.772157427623455,1
New York,2024-01-28,2,Level 1,1,1,50.16265770416625,54.06032117164506,50.36291188518033,246.83536207622268,0
New York,2024-01-28,4,Level 2,1,1,51.21630472206044,89.52818265685809,56.59526966277224,54.83784076575183,0
New York,2024-01-28,6,Level 1,1,1,68.2690209195155,72.327300301089,63.80347684060182,205.70804023988825,0
New York,2024-01-28,7,Level 2,1,1,30.550011561630846,44.70101950340489,95.1456417676959,135.03776920278438,1
New York,2024-01-28,9,Level 2,1,1,59.15730847009105,14.433598941002616,54.77336503970236,276.608931979815,1
New York,2024-01-28,10,DC Fast Charger,1,1,57.14555997083127,82.43318506688816,93.33593640782244,245.0546115322712,1
New York,2024-01-28,16,DC Fast Charger,1,1,48.94232025145676,75.81068442529316,89.15464228804454,112.72952000249526,0
New York,2024-01-28,17,Level 2,1,1,19.146538928197334,56.81778300064369,55.05492161735283,153.05420582204593,1
New York,2024-01-29,0,DC Fast Charger,1,1,78.98357945200523,30.855323852249104,89.88889814024591,222.761718007916,0
New York,2024-01-29,6,Level 2,1,1,34.6802647525039,79.03092865995887,53.99698887539003,218.29028012352515,0
New York,2024-01-29,16,Level 2,1,1,74.34970162186968,78.78459856129506,61.99533259610632,144.43722189921488,0
New York,2024-01-29,18,Level 1,1,1,57.23283445266599,22.44089942066365,63.15177111448933,36.00389596159371,1
New York,2024-01-30,2,Level 2,1,1,38.61710108945668,70.98523133366572,55.495496987087286,283.1400362865993,0
New York,2024-01-30,4,Level 2,1,1,26.179783257937025,66.53596712230103,81.32643859059355,243.87124463166649,0
New York,2024-01-30,7,Level 2,1,1,34.72671289756062,80.99232289671558,94.75959997585818,264.7324232132674,1
New York,2024-01-30,18,Level 1,1,1,9.623141257761764,68.59374207434695,61.57800907196332,28.95833542942806,1
New York,2024-01-30,19,DC Fast Charger,1,1,27.8542104539734,12.17065798944529,98.07896305795944,89.81454216199296,1
New York,2024-01-30,20,Level 1,1,1,23.2226343840928,17.513436634097637,97.23831329500736,214.20091795488923,1
New York,2024-01-30,22,DC Fast Charger,1,1,77.45749045486116,63.57208978428879,68.75240394776228,273.6978210236848,0
New York,2024-01-30,23,Level 2,1,1,32.25299063735733,45.41422996353133,78.6383229213933,25.05757787305148,0
New York,2024-01-31,1,DC Fast Charger,1,1,77.29578007017075,52.89673368546667,74.0491279791676,86.4568508507111,0
New York,2024-01-31,9,Level 1,1,1,53.18988765045248,59.10391672336647,95.23017417720116,166.98175067619556,1
New York,2024-01-31,11,Level 1,1,1,48.66355521084799,49.28268958934412,91.7460321625635,178.12130884759824,0
New York,2024-01-31,12,DC Fast Charger,1,1,51.16176878981536,40.35911245487125,79.59600701886347,258.28967829086355,0
New York,2024-01-31,14,DC Fast Charger,1,1,70.3848328268497,32.45935623541265,75.45762691513535,302.85248972263145,0
New York,2024-01-31,21,DC Fast Charger,1,1,42.69140537961698,80.99831078490269,84.04691901123175,158.36045105736642,1
New York,2024-02-01,7,Level 1,1,1,40.319061981322655,31.093089045581024,86.58495949773607,99.18733328029695,1
New York,2024-02-01,12,Level 2,1,1,73.86936259559798,80.69801215627292,88.20526202858028,180.45460214898844,0
New York,2024-02-01,17,Level 2,1,1,76.58011323732995,31.36258701771961,93.5634261410211,233.21205778242185,1
New York,2024-02-01,18,Level 1,1,1,74.13419248313946,71.90426649979851,99.36473574981306,151.0657029904892,1
New York,2024-02-01,21,DC Fast Charger,1,1,42.69140537961698,64.4781938154576,60.64066129807832,172.64181015239632,1
