station_key,Charging Station ID,Charging Station Location,Vehicle Model,Charger Type,User Type,weather_condition,traffic_level,charging_hour,charging_month,is_weekend,is_peak_hour,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Battery Capacity (kWh),State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),temperature_c,humidity_percent,precipitation_mm,wind_speed_kph,traffic_score,road_congestion_index,nearby_events_count,station_occupancy_percent,estimated_waiting_time_minutes,overload_risk
Station_457_Chicago,Station_457,Chicago,BMW i3,Level 1,Long-Distance Traveler,Partly Cloudy,High,10,2,0,1,34.60220459389867,2.518838903178549,5.579750455304233,45.81598720004838,21.2447917415735,73.43628023070899,155.1842358249909,-5.7,68,0.0,13.7,70,0.75,0,86.23,47.39,1
Station_196_Houston,Station_196,Houston,Hyundai Kona,Level 1,Long-Distance Traveler,Clear,Moderate,11,2,0,0,40.78700348086861,3.4318472030931444,11.03185074828479,62.0,68.76134194190155,55.146158675613634,159.6155013686422,17.1,84,0.0,15.2,48,0.44,0,73.86,33.02,0
Station_307_Los Angeles,Station_307,Los Angeles,Tesla Model 3,Level 1,Commuter,Partly Cloudy,Moderate,12,2,0,0,21.871253290777545,0.5720001264069344,10.60205634209747,62.0,44.919466155459816,53.746604292730986,296.5755522560761,12.1,55,0.0,9.4,50,0.48,0,58.02,28.17,0
Station_152_New York,Station_152,New York,Tesla Model 3,Level 1,Casual Driver,Clear,High,13,2,0,0,47.23207084043696,3.643773933683493,42.96030719302265,75.0,12.43408225621689,68.06083094339918,208.8156046110396,13.3,66,0.0,12.7,71,0.72,2,80.75,37.75,1
Station_14_Chicago,Station_14,Chicago,Hyundai Kona,DC Fast Charger,Commuter,Snow,High,14,2,0,0,42.69140537961698,2.877604389881012,18.56004567595634,62.0,64.48728317838777,150.78810712179632,246.1538642092985,-1.2,86,0.8,21.2,68,0.7,0,83.76,44.38,1
Station_325_Houston,Station_325,Houston,Chevy Bolt,Level 2,Long-Distance Traveler,Partly Cloudy,High,15,2,0,0,18.79049305407434,1.639131350863248,38.26182988936178,82.66681120678558,41.7717522015893,67.06652608674831,152.25986699080715,15.0,81,0.0,14.4,65,0.59,0,67.6,32.88,0
Station_146_Chicago,Station_146,Chicago,Chevy Bolt,DC Fast Charger,Commuter,Partly Cloudy,Moderate,16,2,0,0,47.28525433337332,0.658087147741172,3.602939855704881,100.0,64.56614544409143,63.95523977697776,295.21427815214133,-2.8,71,0.0,17.4,53,0.56,1,59.17,28.86,0
Station_426_San Francisco,Station_426,San Francisco,Chevy Bolt,DC Fast Charger,Casual Driver,Partly Cloudy,Severe,17,2,0,1,30.165570663990163,1.1724526452065331,21.343936482346656,62.0,77.60389702939446,58.55293988014034,185.5529649294405,12.3,49,0.0,16.6,87,0.82,0,82.4,48.04,1
Station_57_Houston,Station_57,Houston,Hyundai Kona,Level 1,Casual Driver,Clear,High,18,2,0,1,34.895113266087755,1.603396900811905,4.881436198623996,85.0,61.53265078264192,89.00103781384965,269.8883399506302,13.6,79,0.0,9.4,76,0.78,0,82.08,46.73,1
Station_211_Chicago,Station_211,Chicago,Tesla Model 3,Level 2,Long-Distance Traveler,Partly Cloudy,Severe,19,2,0,1,54.96447201998234,3.522937606509423,41.40704557419398,100.0,19.82642791357606,92.7765202491452,141.46830962772606,-8.0,69,0.0,21.4,79,0.78,0,94.19,50.93,1
Station_268_San Francisco,Station_268,San Francisco,Hyundai Kona,DC Fast Charger,Commuter,Clear,Severe,20,2,0,1,74.78581939727512,1.678513518078668,36.55346728472156,50.0,37.3671232960542,98.55545614910588,245.5974514649052,10.9,59,0.0,11.9,100,0.91,0,88.58,51.45,1
Station_210_Chicago,Station_210,Chicago,Hyundai Kona,Level 2,Commuter,Clear,Severe,21,2,0,1,34.79054782301729,1.813883272279106,23.21525779216274,75.0,42.67037445051806,75.69609265423627,247.748550461502,-7.7,66,0.0,23.9,84,0.86,1,85.47,48.69,1
Station_17_Chicago,Station_17,Chicago,Chevy Bolt,Level 2,Casual Driver,Partly Cloudy,Moderate,22,2,0,0,69.13309024823164,3.0076728841988243,10.70555783206436,75.0,28.9030166431617,78.34862219833958,91.55117127306124,-10.5,70,0.0,23.6,47,0.43,0,71.28,32.08,0
Station_286_Houston,Station_286,Houston,Nissan Leaf,Level 1,Long-Distance Traveler,Light Rain,Moderate,23,2,0,0,38.08536376892858,1.9490036808846656,1.6549370676991138,78.43167081675972,11.83050192157471,97.62978359732809,135.7109313108204,10.0,87,0.6,9.2,48,0.45,0,65.33,30.29,0
Station_344_San Francisco,Station_344,San Francisco,Tesla Model 3,Level 2,Casual Driver,Partly Cloudy,Moderate,0,2,0,0,27.752745917900945,0.9038658015347332,31.655896284542944,50.0,24.84363200623624,87.93733107562853,265.6948968905379,13.6,59,0.0,12.3,38,0.4,0,56.71,26.43,0
Station_203_New York,Station_203,New York,Chevy Bolt,DC Fast Charger,Casual Driver,Light Rain,Low,1,2,0,0,41.65484517329656,0.1400299896270325,11.109125564593423,85.0,90.93158952764836,52.84209944919426,111.862595809181,5.8,84,5.1,10.4,35,0.39,0,53.78,25.16,0
Station_99_Los Angeles,Station_99,Los Angeles,Nissan Leaf,DC Fast Charger,Long-Distance Traveler,Partly Cloudy,Moderate,2,2,0,0,35.38682540127056,2.307793619186011,44.84899049694756,85.0,34.63530076366829,54.26589121229157,286.835363806296,8.6,62,0.0,12.5,39,0.45,1,65.07,29.21,0
Station_279_Houston,Station_279,Houston,Nissan Leaf,Level 1,Casual Driver,Clear,Low,3,2,0,0,68.56767860768713,1.5582031664365312,16.475471001557096,85.0,68.2737038427022,93.57394709925563,92.04491202728217,9.3,68,0.0,12.3,34,0.35,0,59.32,26.82,0
Station_209_San Francisco,Station_209,San Francisco,BMW i3,DC Fast Charger,Commuter,Clear,Moderate,4,2,0,0,42.69140537961698,2.2151407225419666,38.968563717134,106.82055688209076,18.336316188756303,86.04444439810973,30.64930652438317,9.0,51,0.0,12.5,42,0.44,0,65.29,29.61,0
Station_129_Chicago,Station_129,Chicago,Tesla Model 3,Level 1,Commuter,Partly Cloudy,Moderate,5,2,0,0,36.46547333950338,1.209165866938475,37.86028498935581,50.0,21.0234699710778,82.17941381709426,56.42945115351432,-8.5,59,0.0,18.1,41,0.43,1,59.05,27.51,0
Station_335_San Francisco,Station_335,San Francisco,Nissan Leaf,DC Fast Charger,Commuter,Clear,Moderate,6,2,0,0,44.64048952672159,1.1966550703712333,25.603799331857445,100.0,32.30261966985044,69.57745988079051,294.7568520589679,10.2,46,0.0,13.8,45,0.46,0,59.99,28.25,0
Station_288_Los Angeles,Station_288,Los Angeles,Chevy Bolt,DC Fast Charger,Casual Driver,Clear,Severe,7,2,0,1,40.27163575273819,2.69291212611694,49.5663805841103,50.0,21.82670356550261,67.99820231488735,156.48542997800214,11.2,60,0.0,7.3,90,0.93,1,92.08,51.47,1
Station_252_Los Angeles,Station_252,Los Angeles,BMW i3,Level 1,Long-Distance Traveler,Clear,High,8,2,0,1,34.43336364069278,0.6802510481291344,34.171979726515815,62.0,77.30425196618461,54.73637426788959,265.8371724474847,11.6,56,0.0,12.4,76,0.72,0,77.03,45.11,1
Station_265_New York,Station_265,New York,Tesla Model 3,Level 2,Long-Distance Traveler,Partly Cloudy,Severe,9,2,0,1,42.69140537961698,0.942143129612701,15.41528226041552,50.0,21.389957247409303,70.37516460187993,266.5930254940364,9.6,67,0.0,8.4,82,0.8,0,80.03,46.73,1
Station_271_New York,Station_271,New York,Hyundai Kona,Level 1,Long-Distance Traveler,Partly Cloudy,Severe,10,2,0,1,18.561385925179625,1.5760735823647318,25.603799331857445,85.0,28.799441643203032,51.48425861447351,397.8180926183734,11.7,64,0.0,11.1,86,0.87,0,84.39,48.56,1
Station_412_Los Angeles,Station_412,Los Angeles,Chevy Bolt,Level 2,Long-Distance Traveler,Partly Cloudy,High,11,2,0,0,59.79776909471581,2.122151382858424,14.564929422469216,75.0,28.18918545742428,96.02650743055818,276.2253767652068,15.6,64,0.0,15.1,65,0.57,1,70.54,33.82,0
Station_408_Houston,Station_408,Houston,Nissan Leaf,Level 2,Long-Distance Traveler,Clear,Moderate,12,2,0,0,59.7683124702693,3.253943970799586,35.05498942171652,75.0,81.95499699157732,59.94650610625163,166.33276513833584,12.7,66,0.0,15.0,48,0.46,1,72.59,32.61,0
Station_188_Houston,Station_188,Houston,Nissan Leaf,Level 1,Casual Driver,Clear,Low,13,2,0,0,36.70152016311202,1.8724897379065244,19.121932643865595,62.0,26.348198442271595,95.16288706703092,49.5508274275402,15.2,82,0.0,19.5,36,0.34,0,61.86,27.86,0
Station_419_Chicago,Station_419,Chicago,Chevy Bolt,Level 1,Long-Distance Traveler,Clear,High,14,2,0,0,10.23177592340076,2.6867849756685187,44.95562494894919,62.0,58.948118682538286,54.516206852764384,112.01386710988416,-3.6,73,0.0,16.8,60,0.59,0,72.5,33.9,0
Station_214_New York,Station_214,New York,Nissan Leaf,Level 1,Commuter,Partly Cloudy,High,15,2,0,0,24.23053686415175,0.9340104811844988,7.757341318099225,100.0,17.695975504183732,75.49959138981414,171.99160194813683,11.3,67,0.0,2.0,69,0.69,1,64.7,32.39,0
Station_283_Chicago,Station_283,Chicago,BMW i3,Level 2,Casual Driver,Snow,Moderate,16,2,0,0,21.70612432843914,2.5051031041296725,47.97954498307951,85.0,17.075691755127025,94.5111556731093,169.8323958415097,-4.5,82,1.4,19.8,57,0.55,0,78.89,41.61,1
Station_211_New York,Station_211,New York,Tesla Model 3,Level 2,Commuter,Clear,Severe,17,2,0,1,57.896271802948434,1.733814613519093,10.411646338286076,85.0,53.19306374895672,96.33954228277024,101.5541015622207,15.7,55,0.0,13.1,100,0.91,1,88.98,51.57,1
Station_365_Los Angeles,Station_365,Los Angeles,BMW i3,Level 2,Long-Distance Traveler,Partly Cloudy,Severe,18,2,0,1,35.17106494410814,1.3929038766830024,38.82106904731582,85.0,78.17670282487093,39.3282356555425,178.01073812685402,12.3,56,0.0,13.5,100,0.97,0,86.98,50.93,1
Station_76_Houston,Station_76,Houston,Nissan Leaf,Level 2,Long-Distance Traveler,Light Rain,Severe,19,2,0,1,15.729551165353076,3.8826745929591495,38.31515901166463,75.0,10.874271917419884,80.29223804479403,279.03137592803216,10.9,88,1.0,22.3,85,0.78,0,97.4,52.62,1
Station_148_Houston,Station_148,Houston,Hyundai Kona,Level 1,Commuter,Light Rain,Severe,20,2,0,1,34.077999734831565,2.364887014594136,12.59762021470088,85.0,70.12447701929887,61.59652123034113,152.25986699080715,10.3,92,0.9,13.4,100,1.0,0,92.67,52.75,1
Station_321_Los Angeles,Station_321,Los Angeles,Tesla Model 3,Level 1,Commuter,Light Rain,Severe,21,2,0,1,26.050244075726223,2.0344660264566903,27.14552199858703,100.0,88.85463220577344,69.4717483239227,211.4946307171064,9.9,78,3.3,10.2,92,0.93,1,88.88,50.66,1
Station_213_Chicago,Station_213,Chicago,Tesla Model 3,Level 2,Casual Driver,Snow,Moderate,22,2,0,0,21.847908232183183,3.275716023162417,25.603799331857445,85.0,19.545511401995345,54.51263808416087,240.6560602969141,-8.6,88,6.6,14.0,47,0.49,0,80.57,41.05,1
Station_433_Chicago,Station_433,Chicago,Chevy Bolt,DC Fast Charger,Long-Distance Traveler,Clear,Moderate,23,2,0,0,15.42551087839598,1.7093751262201915,18.9999255898608,75.0,27.099273239145614,55.421233705785504,218.1421991726112,-11.1,68,0.0,16.0,59,0.61,1,66.54,31.88,0
Station_109_San Francisco,Station_109,San Francisco,Chevy Bolt,Level 1,Long-Distance Traveler,Partly Cloudy,Low,0,2,0,0,13.650698039870646,1.4602158515437484,33.304090865799786,85.0,44.388578321399386,86.6084085437094,152.25986699080715,5.6,58,0.0,11.2,24,0.29,0,56.32,24.76,0
Station_129_New York,Station_129,New York,Hyundai Kona,DC Fast Charger,Long-Distance Traveler,Partly Cloudy,Moderate,1,2,0,0,24.775659394661684,0.8780886177535373,25.603799331857445,75.0,41.899944740084685,52.621728554803184,171.10646856925956,11.9,55,0.0,10.7,49,0.49,1,59.31,28.47,0
Station_10_Chicago,Station_10,Chicago,Tesla Model 3,DC Fast Charger,Commuter,Snow,Low,2,2,0,0,67.45812734205117,0.8732927437039172,17.885559321838468,75.0,58.36277008675972,83.42106852028354,93.34872261816982,-7.3,91,0.9,22.5,32,0.28,0,63.03,33.79,0
Station_47_Los Angeles,Station_47,Los Angeles,Hyundai Kona,DC Fast Charger,Long-Distance Traveler,Light Rain,Low,3,2,0,0,12.043247362327255,1.028622473739241,25.603799331857445,62.0,22.710613634601707,62.275933356308265,284.1948590642129,7.0,77,2.0,19.2,21,0.17,0,53.28,23.46,0
Station_379_Chicago,Station_379,Chicago,Chevy Bolt,Level 2,Casual Driver,Snow,Low,4,2,0,0,61.23146590227786,2.331310347529361,9.14250329772684,85.0,53.24028839982735,85.77640672316048,13.794461132920947,-5.7,79,3.1,16.3,29,0.3,0,70.7,35.91,1
Station_315_Houston,Station_315,Houston,Chevy Bolt,Level 1,Casual Driver,Light Rain,Low,5,2,0,0,23.193290217345247,2.007710442831197,31.983192464080947,50.0,72.88118470947465,86.9355478700154,181.04984993024897,9.8,95,0.7,14.2,25,0.28,0,59.87,26.01,0
Station_96_New York,Station_96,New York,Tesla Model 3,DC Fast Charger,Commuter,Partly Cloudy,High,6,2,0,0,48.38617697981442,3.738364454329079,27.805230847752817,85.0,19.3235262252255,81.92624464521084,112.09773917395252,12.0,61,0.0,14.6,68,0.64,0,80.61,37.38,1
Station_446_San Francisco,Station_446,San Francisco,BMW i3,Level 2,Commuter,Light Rain,Severe,7,2,0,1,29.6808062667524,3.7216169245582016,45.67133508007575,75.0,79.22097833054445,54.367268756829496,265.97930278490657,12.6,79,0.9,14.6,100,0.99,0,100.0,55.1,1
Station_103_New York,Station_103,New York,Nissan Leaf,Level 1,Casual Driver,Clear,High,8,2,0,1,25.08836904191854,3.447380177452464,4.959155492783664,85.0,36.8354725200189,58.60463369652218,152.25986699080715,10.6,72,0.0,5.0,72,0.69,0,92.02,49.47,1
Station_380_Houston,Station_380,Houston,Chevy Bolt,Level 2,Commuter,Clear,Severe,9,2,0,1,42.69140537961698,2.2209072511181995,47.656167280886,75.0,25.18431669331104,80.23578040769863,200.88321813183416,11.2,74,0.0,21.4,82,0.83,0,87.33,49.07,1
Station_342_Houston,Station_342,Houston,Chevy Bolt,Level 1,Commuter,Partly Cloudy,High,10,2,0,1,56.1150925022779,1.0574159301938304,5.488039505342126,100.0,22.3498792992591,80.08848451859055,81.96840140430736,14.2,71,0.0,19.0,73,0.76,0,78.48,45.24,1
Station_146_Houston,Station_146,Houston,BMW i3,Level 1,Long-Distance Traveler,Clear,High,11,2,0,0,15.898734225246953,3.165199902155342,40.44452192617549,50.0,46.21839948967462,60.72812098502296,211.55286802898283,13.5,73,0.0,13.3,61,0.58,0,75.48,34.96,0
Station_368_Houston,Station_368,Houston,BMW i3,Level 2,Casual Driver,Light Rain,High,12,2,0,0,41.15701390960357,3.2634983979053573,46.12968887401014,85.0,31.46784537988397,77.45210904111309,125.7627771543212,15.4,85,0.9,18.0,61,0.63,0,75.9,35.1,1
Station_430_Los Angeles,Station_430,Los Angeles,Hyundai Kona,DC Fast Charger,Long-Distance Traveler,Partly Cloudy,Moderate,13,2,0,0,41.90586399017345,1.8944880905881227,24.47957144861078,50.0,46.40094287119368,58.93316026656019,44.50589475990744,12.4,64,0.0,9.8,59,0.56,0,67.78,32.28,0
Station_416_San Francisco,Station_416,San Francisco,Hyundai Kona,Level 1,Casual Driver,Clear,Moderate,14,2,0,0,8.335789160236999,2.4329371335759373,41.75876322009111,85.0,15.625327417420324,42.50515975702499,206.27023390668631,13.4,58,0.0,11.4,53,0.5,0,69.33,32.12,0
Station_27_Houston,Station_27,Houston,Nissan Leaf,Level 1,Long-Distance Traveler,Clear,Moderate,15,2,0,0,90.23550358200892,1.28599016746863,4.841450613486008,62.0,70.5520108342991,50.51807735388895,102.7551582816518,12.6,80,0.0,14.2,55,0.51,0,63.11,30.35,0
Station_220_Houston,Station_220,Houston,Nissan Leaf,DC Fast Charger,Casual Driver,Clear,Moderate,16,2,0,0,18.1024722667836,1.9346884585896515,41.55273260700287,62.0,33.300883156898145,99.70093459071948,51.23943380552032,14.0,70,0.0,12.4,54,0.52,1,66.77,31.41,0
Station_18_Chicago,Station_18,Chicago,Tesla Model 3,Level 1,Casual Driver,Partly Cloudy,High,17,2,0,1,59.19854015458014,3.4047280954422168,10.553605881721566,50.0,32.90161477916705,90.23527141040675,286.8165204249623,-4.1,63,0.0,17.4,72,0.72,0,91.64,49.34,1
Station_167_San Francisco,Station_167,San Francisco,Hyundai Kona,DC Fast Charger,Casual Driver,Partly Cloudy,High,18,2,0,1,42.69140537961698,3.7776913680597626,7.751265948579647,85.0,25.61224484541767,76.51291374137583,249.1285256599297,9.1,65,0.0,10.5,73,0.71,1,94.05,50.23,1
Station_433_New York,Station_433,New York,Chevy Bolt,Level 1,Commuter,Clear,Severe,19,2,0,1,15.774763064545793,2.689745698708827,25.364863634137112,85.0,59.61097279685497,58.9596311427681,297.10232195950044,9.5,52,0.0,11.0,100,1.0,0,94.53,53.35,1
Station_477_San Francisco,Station_477,San Francisco,Hyundai Kona,DC Fast Charger,Long-Distance Traveler,Clear,Severe,20,2,0,1,75.09027362309024,1.8494180046914104,12.374493987456692,50.0,61.92829078916798,50.51275746890818,150.26009954855095,12.2,72,0.0,6.9,79,0.74,0,84.45,47.81,1
Station_82_San Francisco,Station_82,San Francisco,Chevy Bolt,Level 1,Commuter,Clear,Severe,21,2,0,1,23.915003796268465,2.332808817220075,33.50495954700098,100.0,38.27073245617419,84.48086578922354,295.9721051267668,11.0,55,0.0,17.3,100,0.92,1,92.47,52.69,1
Station_428_San Francisco,Station_428,San Francisco,BMW i3,Level 1,Commuter,Clear,High,22,2,0,0,13.819971244902632,2.090777615246685,12.27483650878592,50.0,86.60875865026834,99.09312749368182,119.34464298476549,12.5,60,0.0,8.9,67,0.64,1,70.92,34.16,0
Station_72_Houston,Station_72,Houston,Hyundai Kona,Level 1,Casual Driver,Clear,Moderate,23,2,0,0,79.97267190690829,1.1579435522661186,37.46218915223994,62.0,75.82897474627676,67.97645021887641,117.69789331623232,8.9,77,0.0,3.1,48,0.43,0,60.58,28.77,0
Station_310_Houston,Station_310,Houston,BMW i3,DC Fast Charger,Casual Driver,Partly Cloudy,Moderate,0,2,1,0,5.163807087916792,3.910006446044101,5.2652032847754455,50.0,32.17142732636586,56.7239574164585,45.400598655642405,6.8,78,0.0,14.9,53,0.51,1,77.55,31.75,0
Station_479_Los Angeles,Station_479,Los Angeles,Nissan Leaf,Level 1,Commuter,Partly Cloudy,Moderate,1,2,1,0,55.095255841104894,1.289438988112685,45.2106299385636,75.0,54.16347654979344,56.6962175600798,100.8403905933342,8.9,53,0.0,20.5,49,0.54,1,61.67,26.22,0
Station_254_New York,Station_254,New York,Nissan Leaf,Level 2,Commuter,Light Rain,Moderate,2,2,1,0,38.188211099692175,3.227826774061622,23.196373698660988,102.39937129748328,40.62902373559544,62.795202141482775,72.32230353200278,11.5,76,1.5,8.7,50,0.5,2,72.94,29.94,0
Station_162_Chicago,Station_162,Chicago,Tesla Model 3,Level 2,Commuter,Clear,Moderate,3,2,1,0,41.13168722967361,0.6326302700939862,46.54335629892145,60.30920245060118,64.74836809986499,92.69456876416793,224.55991659553533,-10.4,75,0.0,17.3,57,0.6,1,60.04,26.58,0
Station_327_San Francisco,Station_327,San Francisco,Hyundai Kona,Level 2,Casual Driver,Clear,Moderate,4,2,1,0,55.199838402705424,1.7011173546131593,26.97034258500664,100.0,28.68722066034912,81.11188792121526,152.25986699080715,9.8,55,0.0,15.0,50,0.51,0,64.2,27.14,0
Station_420_New York,Station_420,New York,BMW i3,Level 1,Casual Driver,Light Rain,Moderate,5,2,1,0,72.31121635965684,0.9453801792438452,34.26166814743536,75.0,59.491108008673685,92.3129306095474,54.13870978325318,12.6,78,1.9,12.4,42,0.42,0,58.05,24.3,0
Station_402_New York,Station_402,New York,Chevy Bolt,DC Fast Charger,Casual Driver,Clear,Moderate,6,2,1,0,37.49380570218128,1.8547686901055345,15.800004164216077,75.0,86.54445155869516,93.38177891139344,215.89955356535245,10.5,60,0.0,15.8,43,0.42,0,63.54,26.16,0
Station_38_Los Angeles,Station_38,Los Angeles,Nissan Leaf,DC Fast Charger,Long-Distance Traveler,Light Rain,Moderate,7,2,1,1,55.374954290710285,3.136208977991735,18.05023748722661,62.0,57.069500659534,92.4203899406728,270.0365182637633,7.9,75,1.5,18.6,50,0.51,1,84.61,41.68,1
Station_443_Chicago,Station_443,Chicago,Nissan Leaf,Level 1,Commuter,Partly Cloudy,Moderate,8,2,1,1,33.467398984964014,3.3861550875352284,18.94297603650753,75.0,44.25432304914885,91.06019255005748,40.31861722887526,-4.9,69,0.0,18.2,40,0.43,0,83.55,40.24,1
Station_393_San Francisco,Station_393,San Francisco,Chevy Bolt,Level 2,Commuter,Partly Cloudy,Low,9,2,1,1,53.35952018455622,3.383070445634935,11.31413118672819,85.0,29.87716837622752,95.5354366537743,152.25986699080715,11.9,58,0.0,10.2,30,0.35,0,81.02,38.33,1
Station_201_Chicago,Station_201,Chicago,BMW i3,DC Fast Charger,Long-Distance Traveler,Clear,Low,10,2,1,1,76.03768937793197,2.197050161090055,14.892902778695785,62.0,87.91245387496029,67.04978613778212,259.7179826676652,-0.2,58,0.0,20.5,37,0.38,1,75.96,37.48,1
Station_494_Los Angeles,Station_494,Los Angeles,BMW i3,Level 1,Commuter,Partly Cloudy,High,11,2,1,0,9.79334907118558,3.760235626861669,12.886573479546891,75.0,89.03769769770815,54.07412809231841,60.32845631932344,12.5,66,0.0,12.4,69,0.68,0,80.96,34.6,1
Station_200_Houston,Station_200,Houston,Hyundai Kona,DC Fast Charger,Commuter,Clear,High,12,2,1,0,45.45344885211073,1.4410908929776702,28.19404206423544,85.0,18.30616688088955,66.42847642409154,131.05424098801743,12.1,68,0.0,13.6,62,0.62,2,65.74,28.96,0
Station_255_New York,Station_255,New York,Hyundai Kona,Level 2,Commuter,Clear,Severe,13,2,1,0,31.728682285908047,2.2946149964785327,37.50320207080665,100.0,76.84081236656476,87.55877968530262,47.416211526470576,15.7,59,0.0,12.0,79,0.81,1,74.99,33.79,0
Station_179_San Francisco,Station_179,San Francisco,Tesla Model 3,Level 2,Long-Distance Traveler,Clear,High,14,2,1,0,76.16478844210974,2.4754102392871,32.557458225025094,62.0,24.92849741296244,79.5576146482545,82.99980869537478,13.5,60,0.0,11.6,73,0.72,0,74.64,33.01,0
Station_35_Houston,Station_35,Houston,Nissan Leaf,DC Fast Charger,Long-Distance Traveler,Light Rain,Moderate,15,2,1,0,59.16864335631949,2.765621656971513,15.222513527799864,75.0,50.51010596682404,68.59776436636375,156.81023942343762,15.0,75,3.9,11.7,58,0.6,2,72.58,30.71,0
Station_82_Los Angeles,Station_82,Los Angeles,Hyundai Kona,Level 1,Commuter,Clear,Severe,16,2,1,0,15.10403338179977,2.8915627841140754,5.052457492354572,179.01305777024916,51.48318629752653,72.70348804748421,152.88819133117065,14.5,64,0.0,11.9,84,0.8,2,79.85,35.89,1
Station_389_Chicago,Station_389,Chicago,BMW i3,Level 1,Casual Driver,Clear,Low,17,2,1,1,66.24653780691024,1.2541996768004464,37.46234418585593,62.0,43.85148170771822,61.64849601577665,152.26221869616475,-3.6,75,0.0,14.8,28,0.25,0,68.12,33.98,0
Station_398_New York,Station_398,New York,Chevy Bolt,DC Fast Charger,Commuter,Light Rain,High,18,2,1,1,30.726160737544745,3.000895955075018,11.215789280105415,75.0,41.895559315975504,79.16128258457856,207.481770878926,13.0,86,2.1,13.1,63,0.62,2,87.19,43.93,1
Station_220_San Francisco,Station_220,San Francisco,BMW i3,Level 2,Commuter,Clear,High,19,2,1,1,77.69304556526747,3.624371786707156,25.603799331857445,85.0,11.30120592939546,80.99869116405574,15.215136571844347,8.0,70,0.0,5.2,68,0.7,1,91.92,45.99,1
Station_158_Houston,Station_158,Houston,Nissan Leaf,Level 1,Casual Driver,Light Rain,High,20,2,1,1,77.12500791368723,1.2335246867841825,39.4290961711839,100.0,62.322640558525926,81.40719887465627,272.79517131853873,12.4,100,3.1,23.8,71,0.63,1,78.75,42.11,1
Station_4_Houston,Station_4,Houston,BMW i3,DC Fast Charger,Commuter,Clear,High,21,2,1,1,8.28243853987389,1.2452884167132,11.017996608332188,100.0,76.66998194035097,62.00647451732488,216.5024785007296,10.8,73,0.0,22.8,64,0.61,1,77.06,40.8,1
Station_167_New York,Station_167,New York,Tesla Model 3,DC Fast Charger,Commuter,Light Rain,High,22,2,1,0,50.5305305671186,1.0288856470267305,34.63627057083493,75.0,25.34809142974842,63.66223405094776,62.52915278643372,8.5,83,2.8,21.2,73,0.72,1,66.31,30.35,0
Station_468_Chicago,Station_468,Chicago,Nissan Leaf,Level 2,Long-Distance Traveler,Clear,Moderate,23,2,1,0,64.9305064614647,3.732577706614646,45.60140061591688,65.9740460475554,58.16252769130468,72.85889430616501,115.73243090441906,-8.0,71,0.0,19.6,41,0.43,0,73.75,29.21,0
Station_448_Los Angeles,Station_448,Los Angeles,Chevy Bolt,Level 2,Commuter,Partly Cloudy,Moderate,0,2,1,0,42.69140537961698,3.339942830373675,39.40495249496544,85.0,34.07169387356071,98.86668914423475,152.25986699080715,6.1,49,0.0,10.8,50,0.52,1,73.77,30.21,0
Station_409_Chicago,Station_409,Chicago,Tesla Model 3,Level 1,Casual Driver,Partly Cloudy,Moderate,1,2,1,0,55.62849667174399,1.3761709730713558,8.179964335506256,62.0,50.627588257932686,53.248697123948766,294.2932328258952,-8.1,68,0.0,26.8,55,0.49,1,63.6,27.5,0
Station_412_Chicago,Station_412,Chicago,Nissan Leaf,Level 1,Long-Distance Traveler,Clear,Moderate,2,2,1,0,41.99326219500855,1.197691869919004,6.483340580349086,85.0,46.35478932598276,91.106881276485,54.26809121579728,-7.5,70,0.0,18.9,47,0.43,0,60.52,25.64,0
Station_204_Chicago,Station_204,Chicago,Chevy Bolt,Level 1,Long-Distance Traveler,Partly Cloudy,Moderate,3,2,1,0,38.69718656721909,0.5500176951424511,30.846818882816667,24.739974705834577,27.790526414327424,54.73692996512599,384.6905685988771,-5.3,70,0.0,18.0,45,0.45,1,56.55,24.15,0
Station_194_New York,Station_194,New York,Tesla Model 3,Level 2,Casual Driver,Light Rain,Moderate,4,2,1,0,62.26265635402747,1.7046015910873678,23.57785071707293,84.63170318839946,34.7020621089598,51.28401319295174,299.66295076387314,11.9,72,3.1,14.0,56,0.47,0,65.73,28.29,0
Station_235_New York,Station_235,New York,Tesla Model 3,DC Fast Charger,Casual Driver,Clear,Moderate,5,2,1,0,35.84413909327468,3.7949895819234527,34.74098370272331,62.0,55.960807961988976,87.1055679955716,263.5762086133218,7.8,67,0.0,7.3,51,0.51,0,76.61,31.23,0
Station_206_Los Angeles,Station_206,Los Angeles,Nissan Leaf,Level 1,Long-Distance Traveler,Partly Cloudy,Moderate,6,2,1,0,55.46883682152323,3.540379012105647,26.484266980325483,100.0,38.4751768013842,82.29836275119712,76.92654460564061,12.1,55,0.0,7.8,51,0.49,0,75.28,30.8,0
Station_150_Chicago,Station_150,Chicago,Hyundai Kona,Level 1,Commuter,Snow,Moderate,7,2,1,1,19.721540010730703,1.4832810341977656,47.60911599293456,62.0,58.69009594389493,84.5528682061711,32.32362538971208,-3.7,89,1.0,21.0,54,0.51,1,83.97,47.91,1
Station_159_New York,Station_159,New York,Tesla Model 3,Level 1,Commuter,Partly Cloudy,Moderate,8,2,1,1,68.45025675480477,2.1861491819293675,14.971801438288828,28.59217552015043,26.459694563687,98.79022101047224,61.80897320870788,12.8,61,0.0,16.1,52,0.5,0,79.61,40.3,1
